Protein_ID	subject_id	Gene_ID	explevel_log	logFC	transcript_ID	goTermId	goName	gotermType	goAcc
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1955	phosphorylase kinase activity	molecular_function	GO:0004689
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1963	protein kinase C activity	molecular_function	GO:0004697
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1971	JUN kinase activity	molecular_function	GO:0004705
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1973	MAP kinase activity	molecular_function	GO:0004707
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1974	MAP kinase kinase activity	molecular_function	GO:0004708
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	2653	ATP binding	molecular_function	GO:0005524
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	3551	protein phosphorylation	biological_process	GO:0006468
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	5023	IkappaB kinase activity	molecular_function	GO:0008384
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	5080	phosphofructokinase activity	molecular_function	GO:0008443
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	5174	JUN kinase kinase activity	molecular_function	GO:0008545
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	5428	cobinamide kinase activity	molecular_function	GO:0008819
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	9567	phenol kinase activity	molecular_function	GO:0018720
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
810280	Potri.017G029900.1	WUAT02010844.1	5.030156676	-2.075746964	810280	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
